token,token_URIs,passage_URIs,SENTENCE,synset_URIs
euenerat,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0001285,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_9/Paragraphus_3,"Duabus his artibus, audacia in bello, ubi pax evenerat, aequitate, seque remque publicam curabant",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00340744-v
interiit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0001372,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_10/Paragraphus_1,"Sed ubi labore atque iustitia res publica crevit, reges magni bello domiti, nationes ferae et populi ingentes vi subacti, Carthago, aemula imperi Romani, ab stirpe interiit, cuncta maria terraeque patebant, saevire fortuna ac miscere omnia coepit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01372423-v
circumuenire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0002207,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_16/Paragraphus_3,"Si causa peccandi in praesens minus suppetebat, nihilo minus insontis sicuti sontis circumvenire, iugulare",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02578034-v
conuenerant,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0002619,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_18/Paragraphus_8,"Quia nondum frequentes armati convenerant, ea res consilium diremit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02433771-v
aggressos,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0002715,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_19/Paragraphus_5,"equites illos, Cn. Pompei veteres fidosque clientis, voluntate eius Pisonem aggressos",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01122487-v
conuenisse,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0002746,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_20/Paragraphus_1,"Catilina ubi eos, quos paulo ante memoravi, convenisse videt, tametsi cum singulis multa saepe egerat, tamen in rem fore credens univorsos appellare et cohortari in abditam partem aedium secedit atque ibi omnibus arbitris procul amotis orationem huiusce modi habuit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02433771-v
circumuentum,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0003244,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_21/Paragraphus_3,"petere consulatum C. Antonium, quem sibi collegam fore speraret, hominem et familiarem et omnibus necessitudinibus circumventum",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01818233-v
aduenit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0003525,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_23/Paragraphus_6,"Sed ubi periculum advenit, invidia atque superbia post fuere",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00340744-v
abierat,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0003714,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_25/Paragraphus_4,luxuria atque inopia praeceps abierat,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02689901-v
euenerant,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0003854,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_26/Paragraphus_5,"Postquam dies comitiorum venit et Catilinae neque petitio neque insidiae, quas consulibus in campo fecerat, prospere cessere, constituit bellum facere et extrema omnia experiri, quoniam, quae occulte temptaverat, aspera foedaque evenerant",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02639962-v
introire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0004011,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_28/Paragraphus_1,Vargunteius senator constituere ea nocte paulo post cum armatis hominibus sicuti salutatum introire ad Ciceronem ac de inproviso domi suae inparatum confodere,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
circumuentus,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0004562,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_31/Paragraphus_9,"Quoniam quidem circumventus"", inquit, ""ab inimicis praeceps agor, incendium meum ruina restinguam",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00828963-v
pereamus,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0004829,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_33/Paragraphus_5,"consulatis miseris civibus, legis praesidium, quod iniquitas praetoris eripuit, restituatis neve nobis eam necessitudinem inponatis, ut quaeramus, quonam modo maxume ulti sanguinem nostrum pereamus!",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00359085-v
circumuentum,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0004878,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_34/Paragraphus_2,"Se falsis criminibus circumventum, quoniam factioni inimicorum resistere nequiverit, fortunae cedere, Massiliam in exsilium proficisci, non quo sibi tanti sceleris conscius esset, sed uti res publica quieta foret neve ex sua contentione seditio oreretur",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01818233-v
effugiatis,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0005793,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_40/Paragraphus_3,"""At ego"", inquit, ""vobis, si modo viri esse voltis, rationem ostendam, qua tanta ista mala effugiatis.""",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00812219-v
adeant,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0005948,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_41/Paragraphus_4,"Cicero per Sangam consilio cognito legatis praecipit, ut studium coniurationis vehementer simulent, ceteros adeant, bene polliceantur dentque operam, uti eos quam maxume manufestos habeant",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
aggrederetur,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0006121,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_43/Paragraphus_2,"Cethegus Ciceronis ianuam obsideret eumque vi aggrederetur, alius autem alium, sed filii familiarum, quorum ex nobilitate maxuma pars erat, parentis interficerent",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01122487-v
conueniunt,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0006202,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_44/Paragraphus_1,Sed Allobroges ex praecepto Ciceronis per Gabinium ceteros conveniunt,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02433771-v
egressus,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0006530,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_46/Paragraphus_4,"Caeparius, paulo ante domo egressus, cognito indicio ex urbe profugerat",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02019450-v
profugerat,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0006535,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_46/Paragraphus_4,"Caeparius, paulo ante domo egressus, cognito indicio ex urbe profugerat",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02079709-v
circumeundo,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0007113,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_49/Paragraphus_4,"Sed ubi consulem ad tantum facinus inpellere nequeunt, ipsi singillatim circumeundo atque ementiundo, quae se ex Volturcio aut Allobrogibus audisse dicerent, magnam illi invidiam conflaverant usque eo, ut nonnulli equites Romani, qui praesidi causa cum telis erant circum aedem Concordiae, seu periculi magnitudine seu animi mobilitate inpulsi, quo studium suum in rem publicam clarius esset, egredienti ex senatu Caesari gladio minitarentur",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01846830-v
conuenit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0007913,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_51/Paragraphus_24,"Sin, quia levius est, qui convenit in minore negotio legem timere, cum eam in maiore neglexeris?",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00807038-v
euenerit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0007946,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_51/Paragraphus_25,"Illis merito accidet, quicquid evenerit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00340744-v
peruenit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0007972,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_51/Paragraphus_27,"Sed ubi imperium ad ignaros eius aut minus bonos pervenit, novum illud exemplum ab dignis et idoneis ad indignos et non idoneos transfertur",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00593432-v
euenit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0008443,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_52/Paragraphus_4,"hoc, nisi provideris, ne accidat, ubi evenit, frustra iudicia inplores",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00340744-v
circumuenti,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0009154,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_52/Paragraphus_35,Sed undique circumventi sumus,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02089693-v
inuenit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0009652,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_55/Paragraphus_6,"Ita ille patricius ex gente clarissuma Corneliorum, qui consulare imperium Romae habuerat, dignum moribus factisque suis exitium vitae invenit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02253273-v
concurrebant,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0009779,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_56/Paragraphus_5,"Interea servitia repudiabat, cuius generis initio ad eum magnae copiae concurrebant, opibus coniurationis fretus, simul alienum suis rationibus existumans videri causam civium cum servis fugitivis communicavisse",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02029199-v
peruenit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0009800,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_57/Paragraphus_1,"Sed postquam in castra nuntius pervenit Romae coniurationem patefactam, de Lentulo et Cethego ceterisque, quos supra memoravi, supplicium sumptum, plerique, quos ad bellum spes rapinarum aut novarum rerum studium illexerat, dilabuntur",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
perfugeret,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0009844,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_57/Paragraphus_1,"reliquos Catilina per montis asperos magnis itineribus in agrum Pistoriensem abducti eo consilio, uti per tramites occulte perfugeret in Galliam Transalpinam",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02079709-v
inibitis,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0010088,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_58/Paragraphus_8,"Quapropter vos moneo, uti forti atque parato animo sitis et, cum proelium inibitis, memineritis vos divitias, decus, gloriam, praeterea libertatem atque patriam in dextris vostris portare",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01084999-v
aggredimini,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0010157,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_58/Paragraphus_12,Quo audacius aggredimini memores pristinae virtutis!,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01122487-v
circumuenire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0010263,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_58/Paragraphus_20,"Nam multitudo hostium ne circumvenire queat, prohibent angustiae loci",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02089693-v
circumiens,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0010432,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_59/Paragraphus_5,"Ipse equo circumiens unumquemque nominans appellat, hortatur, rogat, ut meminerint se contra latrones inermis pro patria, pro liberis, pro aris atque focis suis certare",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01846830-v
concurrunt,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0010517,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_60/Paragraphus_2,"Postquam eo ventum est, unde a ferentariis proelium conmitti posset, maxumo clamore cum infestis signis concurrunt",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02065423-v
succurrere,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0010546,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_60/Paragraphus_4,"Interea Catilina cum expeditis in prima acie vorsari, laborantibus succurrere, integros pro sauciis arcessere, omnia providere, multum ipse pugnare, saepe hostem ferire",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02554407-v
aggreditur,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0010597,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_60/Paragraphus_5,Deinde utrimque ex lateribus ceteros aggreditur,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01122487-v
incurrit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0010624,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_60/Paragraphus_7,"Catilina postquam fusas copias seque cum paucis relictum videt, memor generis atque pristinae suae dignitatis in confertissumos hostis incurrit ibique pugnans confoditur",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01124145-v
exit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra1.BPN_t_0000237,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_1/Capitulum_1/Paragraphus_5,"ira se profert et in faciem exit,
quantoque maior, hoc effervescit manifestius",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02144017-v
praecurrant,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra1.BPN_t_0000253,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_1/Capitulum_1/Paragraphus_5,"Non
vides ut omnium animalium, simul ad nocendum
insurrexerunt, praecurrant notae ac tota corpora
solitum quietumque egrediantur habitum et feritatem
 suam exasperent ?",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02718318-v
pereunt,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra1.BPN_t_0000524,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_1/Capitulum_2/Paragraphus_4,"Gladiatoribus
quare populus irascitur et tam inique, ut iniuriam
putet, quod non libenter pereunt ?",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00359085-v
exeunt,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra1.BPN_t_0001074,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_1/Capitulum_4/Paragraphus_3,"quaedam ultra
querellas et aversationes non exeunt, quaedam altae
gravesque sunt et introrsus versae",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02690747-v
succurrere,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra1.BPN_t_0001178,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_1/Capitulum_5/Paragraphus_2,"hic etiam ignotis succurrere,
illa etiam carissimos petere",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02554407-v
transeat,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra1.BPN_t_0001407,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_1/Capitulum_6/Paragraphus_3,"transeat deinde ad tristiorem orationem, qua moneat
adhuc et exprobret",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00550851-v
decurrat,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra1.BPN_t_0001425,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_1/Capitulum_6/Paragraphus_3,"novissime ad poenas et has
adhuc leves, revocabiles decurrat",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00550851-v
pereat,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/Seneca_DeIra_SenIra1.BPN_t_0001433,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SenecaDe%20Ira/CiteStructure/Liber_1/Capitulum_6/Paragraphus_3,"ultima supplicia
sceleribus ultimis ponat, ut nemo pereat, nisi quem

 
 perire etiam pereuntis intersit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00359085-v
